10058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
10059,0.0,5.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0
10060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
10062,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
10063,3.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
10066,0.0,5.0,4.0,4.0,2.0,3.0,3.0,0.0,0.0,3.0
10067,1.0,5.0,3.0,5.0,0.0,0.0,0.0,4.0,4.0,5.0
10068,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
10071,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0
10073,5.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0
10078,0.0,3.0,4.0,3.0,0.0,3.0,3.0,4.0,3.0,4.0
1008,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
10081,5.0,4.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,4.0
10084,0.0,5.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0
10086,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0
10087,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,3.0
10089,0.0,4.0,5.0,4.0,3.0,5.0,3.0,0.0,0.0,0.0
10091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
10098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0
10099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
1010,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0
10100,3.0,3.0,3.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0
10102,3.0,3.0,0.0,4.0,0.0,3.0,4.0,0.0,0.0,3.0
10104,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0
10106,0.0,0.0,5.0,4.0,5.0,5.0,5.0,0.0,0.0,3.0
10107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
10110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
10111,0.0,0.0,5.0,4.0,0.0,0.0,4.0,4.0,0.0,5.0
10112,0.0,4.0,4.0,2.0,2.0,0.0,3.0,4.0,2.0,5.0
10114,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
10120,0.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,5.0
10121,5.0,3.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
10123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
10128,0.0,0.0,3.0,3.0,3.0,2.0,4.0,0.0,0.0,4.0
1013,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10133,3.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0
10136,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0
1014,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
10140,3.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0
10141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
10142,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0
10150,4.0,3.0,4.0,3.0,3.0,2.0,2.0,0.0,0.0,3.0
10152,5.0,5.0,0.0,5.0,3.0,2.0,0.0,5.0,3.0,0.0
10153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0
10155,0.0,4.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
10156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0
10157,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0
10162,4.0,3.0,1.0,4.0,0.0,3.0,3.0,0.0,0.0,4.0
10168,2.0,4.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0
10169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
10170,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,3.0,5.0
10174,0.0,4.0,4.0,5.0,4.0,5.0,5.0,0.0,0.0,4.0
10176,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
10181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
10184,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
10185,1.0,5.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0
1019,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0
10192,5.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,5.0
10200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
10202,5.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0
10204,0.0,5.0,4.0,2.0,2.0,3.0,3.0,0.0,0.0,5.0
10211,2.0,5.0,5.0,5.0,3.0,4.0,3.0,0.0,0.0,4.0
10214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
10217,0.0,4.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0
10218,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1022,2.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0
10220,2.0,5.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0
10223,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
10224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
10225,0.0,5.0,0.0,5.0,5.0,4.0,2.0,0.0,4.0,0.0
10226,5.0,5.0,3.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
10228,1.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0
10231,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
10233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
10236,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
1024,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
10240,0.0,0.0,0.0,4.0,0.0,3.0,0.0,5.0,4.0,0.0
10241,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
10245,0.0,0.0,4.0,0.0,0.0,5.0,3.0,0.0,5.0,5.0
10246,1.0,0.0,4.0,4.0,5.0,4.0,4.0,0.0,4.0,3.0
10248,1.0,2.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,4.0
10249,5.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,5.0
10256,5.0,5.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,4.0
10258,5.0,4.0,2.0,4.0,4.0,2.0,1.0,0.0,4.0,5.0
1026,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
10263,4.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,4.0
10264,0.0,5.0,4.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0
10265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
10266,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1027,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
10270,2.0,5.0,3.0,5.0,0.0,0.0,4.0,4.0,0.0,4.0
10271,0.0,4.0,4.0,0.0,4.0,3.0,3.0,4.0,0.0,0.0
10274,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0
10277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
10278,2.0,5.0,3.0,0.0,4.0,2.0,0.0,2.0,3.0,4.0
10279,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,5.0
10280,2.0,5.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
10282,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
10283,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,3.0,4.0
10286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
10288,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,5.0
10290,3.0,4.0,4.0,0.0,5.0,5.0,5.0,5.0,4.0,0.0
10292,0.0,0.0,2.0,5.0,0.0,4.0,0.0,0.0,0.0,4.0
10293,0.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,0.0,0.0
10294,5.0,2.0,4.0,4.0,4.0,3.0,3.0,0.0,0.0,3.0
10295,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
10296,4.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0
10297,0.0,0.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0
10299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1030,0.0,4.0,0.0,3.0,3.0,4.0,4.0,0.0,3.0,0.0
10305,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0
10309,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10311,3.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0
10314,0.0,3.0,1.0,5.0,2.0,0.0,2.0,0.0,0.0,4.0
10315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
10316,0.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,0.0,3.0
10317,4.0,4.0,5.0,0.0,0.0,4.0,4.0,4.0,5.0,5.0
10318,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
10320,3.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0
10321,5.0,1.0,2.0,0.0,0.0,5.0,4.0,0.0,4.0,0.0
10323,0.0,5.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0
10325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
10326,4.0,5.0,4.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0
10332,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0
10333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
10335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
10336,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0
10337,3.0,5.0,3.0,4.0,5.0,4.0,3.0,0.0,0.0,5.0
10340,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
10341,0.0,5.0,4.0,0.0,0.0,4.0,5.0,3.0,4.0,5.0
10342,0.0,4.0,2.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0
10344,1.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,4.0,2.0
10346,1.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0
10349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0
10358,0.0,4.0,3.0,4.0,3.0,0.0,0.0,3.0,4.0,0.0
10364,0.0,5.0,0.0,5.0,5.0,5.0,5.0,4.0,0.0,3.0
1037,0.0,0.0,5.0,2.0,3.0,0.0,0.0,3.0,4.0,3.0
10372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
10373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
10374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
10376,0.0,3.0,5.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0
1038,0.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0
10380,2.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,3.0
10384,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
10387,0.0,4.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
10388,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,4.0,5.0
10392,0.0,0.0,0.0,5.0,0.0,4.0,0.0,4.0,4.0,0.0
10394,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
10398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
104,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
10401,0.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0
10402,0.0,0.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0
10404,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10405,0.0,5.0,4.0,1.0,5.0,1.0,3.0,4.0,0.0,0.0
10407,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
1041,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,0.0
10414,5.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
10419,5.0,5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0
1042,0.0,4.0,5.0,0.0,5.0,0.0,3.0,0.0,0.0,4.0
10422,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0
10424,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
10430,5.0,0.0,4.0,4.0,4.0,3.0,0.0,0.0,5.0,0.0
10432,4.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,5.0,5.0
10433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0
10434,5.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,3.0,5.0
10436,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0
10438,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
10439,0.0,4.0,2.0,4.0,0.0,0.0,3.0,4.0,2.0,4.0
1044,4.0,3.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0
10442,0.0,5.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
10443,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
10444,5.0,3.0,0.0,3.0,3.0,5.0,4.0,0.0,0.0,5.0
10446,0.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0
10449,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
10451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
10454,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
10455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
10457,4.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,5.0,4.0
1046,3.0,0.0,0.0,5.0,1.0,4.0,4.0,4.0,3.0,3.0
10460,4.0,4.0,0.0,3.0,0.0,0.0,4.0,5.0,4.0,5.0
10462,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0
10465,0.0,5.0,3.0,0.0,5.0,0.0,4.0,5.0,0.0,0.0
10466,4.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0
10469,0.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0
10470,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10473,0.0,4.0,3.0,0.0,3.0,4.0,4.0,0.0,0.0,3.0
10474,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
10475,2.0,5.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0
10478,5.0,5.0,4.0,3.0,5.0,4.0,3.0,0.0,0.0,5.0
10479,0.0,3.0,2.0,4.0,2.0,3.0,3.0,0.0,0.0,3.0
10480,2.0,5.0,3.0,4.0,2.0,0.0,0.0,4.0,4.0,5.0
10487,4.0,1.0,1.0,0.0,3.0,0.0,3.0,3.0,4.0,0.0
10488,0.0,4.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0
10492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
10493,4.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0
10494,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,3.0,3.0
10495,5.0,0.0,0.0,5.0,5.0,3.0,0.0,5.0,0.0,5.0
10498,0.0,3.0,4.0,0.0,2.0,5.0,0.0,5.0,0.0,4.0
105,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,5.0
10500,0.0,5.0,4.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0
10502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
10503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
10504,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,3.0
10509,1.0,0.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,2.0
1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
10510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
10513,2.0,2.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,5.0
10515,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
10516,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
1052,3.0,0.0,3.0,5.0,4.0,5.0,5.0,0.0,4.0,4.0
10520,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
10521,0.0,5.0,5.0,5.0,0.0,4.0,4.0,4.0,0.0,3.0
10523,3.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,0.0,0.0
10525,0.0,4.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0
10527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
10529,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
10530,2.0,3.0,3.0,2.0,3.0,4.0,4.0,0.0,0.0,4.0
10531,4.0,3.0,4.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0
10532,0.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,0.0,5.0
10534,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0
10535,5.0,5.0,5.0,0.0,0.0,0.0,3.0,4.0,5.0,5.0
10537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0
10541,2.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0
10546,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
10548,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
10549,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
10556,5.0,5.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0
10558,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,5.0
10559,0.0,3.0,2.0,0.0,4.0,0.0,3.0,3.0,3.0,0.0
10560,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
10561,0.0,5.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0
10565,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0
1057,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
10570,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0
10573,3.0,0.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0,4.0
10574,0.0,5.0,4.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0
10579,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0
1058,0.0,4.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0
10582,2.0,0.0,0.0,5.0,1.0,4.0,4.0,0.0,0.0,4.0
10586,0.0,5.0,3.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0
10589,0.0,3.0,3.0,5.0,2.0,0.0,3.0,0.0,0.0,4.0
1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
10590,1.0,4.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,4.0
10592,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0
10594,3.0,0.0,0.0,3.0,0.0,0.0,2.0,5.0,4.0,0.0
1060,0.0,3.0,3.0,3.0,4.0,0.0,3.0,0.0,0.0,3.0
10600,4.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,5.0,4.0
10603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
10604,0.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,4.0,0.0
10606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
10608,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0
10609,0.0,3.0,3.0,4.0,4.0,5.0,4.0,0.0,4.0,4.0
1061,3.0,0.0,3.0,0.0,2.0,4.0,0.0,4.0,4.0,0.0
10610,1.0,0.0,0.0,4.0,0.0,5.0,0.0,3.0,4.0,0.0
10612,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0
10613,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0
10619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0
10621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0
10623,0.0,0.0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,5.0
10624,4.0,4.0,5.0,4.0,0.0,5.0,2.0,0.0,0.0,5.0
10626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
10627,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
10628,0.0,5.0,5.0,0.0,5.0,3.0,0.0,2.0,3.0,4.0
1063,1.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0
10630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
10631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
10633,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0
10635,0.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0
10637,3.0,4.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0
10638,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1064,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
10640,0.0,5.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0
10642,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0
10643,0.0,4.0,3.0,4.0,4.0,0.0,5.0,4.0,0.0,2.0
10646,3.0,0.0,0.0,5.0,0.0,4.0,0.0,3.0,0.0,0.0
10648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
10656,2.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0
10658,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
10659,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0
10662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
10663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
10665,0.0,5.0,3.0,0.0,3.0,3.0,3.0,0.0,4.0,0.0
10666,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,5.0
10668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
10670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0
10672,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0
10673,0.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,3.0,0.0
10677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
10679,3.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
10680,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0
10683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
10686,0.0,3.0,0.0,0.0,1.0,5.0,4.0,5.0,0.0,4.0
